owner	photo_id	comment	fav
35468149216@N01	433662995		False
24101678@N00	433465927		False
17254326@N00	432464134		False
47702052@N00	432017557		False
79119242@N00	429841939		False
7371742@N05	429705241		False
42915322@N00	429532584		False
7363423@N06	428660859		False
69069393@N00	427859000		False
81977844@N00	427127102		False
73583794@N00	426004172		False
7410502@N06	425915944		False
33223599@N00	425122746		False
25569961@N00	424430046		False
14561475@N00	422526992		False
7332878@N05	422399934		False
68128273@N00	421861027		False
98319443@N00	421339448		False
48365968@N00	419458977		False
52614611@N00	419100308		False
68128273@N00	419093497		False
68128273@N00	418389010		False
80381269@N00	416779767		False
48353121@N00	416231082		False
82422801@N00	415978739		False
79119242@N00	415746345		False
99675534@N00	415617431		False
81158738@N00	415265304		False
40896346@N00	413903741		False
71375921@N00	411507924		False
42431497@N00	411160144		False
94996741@N00	409354861		False
79119242@N00	409296090		False
30803591@N00	408530029		False
81158738@N00	407470122		False
46808405@N00	407282668		False
44124337679@N01	406528649		False
18567548@N00	404459407		False
71086419@N00	404147250		False
54503405@N00	403696541		False
81125520@N00	402442671		False
63053538@N00	401958629		False
11098307@N00	400505490		False
86683336@N00	400208316		False
30803591@N00	400080160		False
83818549@N00	399579407		False
91114064@N00	399462711		False
18582753@N00	399295391		False
62182009@N00	399198194		False
58601001@N00	398677835		False
27665820@N00	398064463		False
61108991@N00	397347587		False
69069393@N00	397305118		False
99821426@N00	397292529		False
86928030@N00	397170956		False
61108991@N00	396759061		False
76548010@N00	396724923		False
44281536@N00	396393836		False
81232047@N00	395026894		False
95101374@N00	394938802		False
51098348@N00	394773128		False
18971784@N00	394211137		False
68128273@N00	393785020		False
46863709@N00	393373784		False
54822669@N00	393090965		False
64077973@N00	392497688		False
94829565@N00	391950580		False
68128273@N00	391872230		False
24919119@N00	391455245		False
71086419@N00	390740151		False
56558072@N00	390543154		False
35271040@N00	390006587		False
89956062@N00	389703898		False
69478200@N00	388986572		False
51814892@N00	388459253		False
66131572@N00	387928608		False
35237093608@N01	387581960		False
11118948@N00	386620853		False
23323281@N00	386437707		False
34385941@N00	386228851		False
64077973@N00	386149445		False
64077973@N00	386131648		False
81913992@N00	386077631		False
57493810@N00	385991886		False
89467593@N00	383980381		False
68501852@N00	383624692		False
23323281@N00	383490160		False
10758483@N00	382884052		False
16188705@N00	382833008		False
46835472@N00	382367296		False
31926668@N00	382259893		False
22254006@N00	382132556		False
57961782@N00	382032483		False
37693636@N00	380688779		False
39042220@N00	377745033		False
8216473@N04	813638161		False
8853565@N08	537936431		False
52027711@N00	509169518		False
64077973@N00	495515267		False
92638943@N00	492105969		False
26779475@N00	480384853		False
31928411@N00	469100894		False
12515610@N00	453832717		False
42952732@N00	436905848		False
11118948@N00	414502270		False
83786678@N00	377319525		False
53539320@N00	376959096		False
97408022@N00	376281637		False
16355810@N00	376232314		False
16355810@N00	376221135		False
15248056@N00	374836716		False
65484951@N00	374746113		False
81977844@N00	374549698		False
84859972@N00	374357121		False
84412257@N00	374263811		False
43976131@N00	373975707		False
94618672@N00	373570743		False
78695167@N00	373004394		False
64111249@N00	372606475		False
43911978@N00	371764459		False
39042220@N00	371097128		False
51201321@N00	370610710		False
54471390@N00	370162396		False
65484951@N00	366466415		False
86683336@N00	365529167		False
62413635@N00	364661445		False
94084884@N00	364397214		False
35468149216@N01	363446161		False
15099732@N00	363261190		False
22591686@N00	362831424		False
44281536@N00	362453989		False
68128273@N00	362349573		False
68128273@N00	362349543		False
35237093608@N01	362117008		False
74543199@N00	361283317		False
73907854@N00	360651988		False
53584470@N00	359232215		False
32836690@N00	358770781		False
45518301@N00	358197675		False
68128273@N00	357967748		False
47675104@N00	357920326		False
68128273@N00	357803020		False
88859707@N00	356763321		False
88475853@N00	356752108		False
99821426@N00	356615617		False
60869038@N00	356550920		False
72245483@N00	306415043		False
49445344@N00	352610736		False
66509211@N00	350944072		False
84412257@N00	350200551		False
30655306@N00	346397387		False
91141657@N00	345418382		False
96167312@N00	345072522		False
96167312@N00	344753370		False
76658203@N00	344068334		False
99821426@N00	343679869		False
65561698@N00	274902745		False
81977844@N00	342795530		False
96206018@N00	342721265		False
56851178@N00	340667441		False
54503405@N00	340267558		False
89337568@N00	339712574		False
90601170@N00	338597189		False
16355810@N00	338121966		False
11357899@N00	337512230		False
57493810@N00	337328496		False
35468149216@N01	336111839		False
93124367@N00	336105191		False
62413635@N00	335724911		False
81977844@N00	335370402		False
88761860@N00	335096670		False
94393104@N00	334323790		False
72603617@N00	332883624		False
37063442@N00	332304646		False
64542719@N00	331630540		False
68128273@N00	330570847		False
96153994@N00	330496235		False
42875439@N00	329849722		False
56148993@N00	329797534		False
81977844@N00	329394640		False
68128273@N00	327325686		False
46835472@N00	327229575		False
35237093608@N01	327200370		False
63338637@N00	326807047		False
16355810@N00	326707129		False
62413635@N00	326181246		False
26193719@N00	326089631		False
79119242@N00	325547346		False
12013284@N00	325051183		False
47266473@N00	324997697		False
54503405@N00	324741207		False
61815597@N00	324668461		False
92361457@N00	324567952		False
22113067@N00	324416885		False
88761860@N00	324399455		False
80889949@N00	324203686		False
42875439@N00	323826500		False
42875439@N00	323682983		False
90601170@N00	323537774		False
39694717@N00	323398641		False
66509211@N00	323343783		False
66509211@N00	323306177		False
57493810@N00	323284342		False
23174454@N00	323147770		False
31186655@N00	322804602		False
68128273@N00	322763022		False
91957815@N00	322357768		False
46835472@N00	322310678		False
97541524@N00	322182603		False
45557883@N00	321870502		False
81232047@N00	321133255		False
99229462@N00	320760537		False
64459898@N00	320554339		False
69069393@N00	320264426		False
57044273@N00	319496350		False
99936371@N00	318643409		False
45557883@N00	318481018		False
37693636@N00	318477729		False
60595302@N00	318453637		False
29082829@N00	318421336		False
35034347810@N01	318372367		False
43966056@N00	318351720		False
87106671@N00	318101124		False
97462557@N00	318065750		False
77682508@N00	317971826		False
39232976@N00	317966101		False
71323387@N00	317749328		False
68497771@N00	317402993		False
36032216@N00	317378056		False
71091608@N00	317327128		False
54503405@N00	317319513		False
50317895@N00	317232940		False
84425893@N00	317225204		False
95587468@N00	317219999		False
29884567@N00	317134353		False
65291836@N00	317030116		False
74636978@N00	316917602		False
59739896@N00	316777562		False
68128273@N00	316564662		False
41008372@N00	316331177		False
68128273@N00	315449813		False
78855496@N00	315370778		False
18582753@N00	315287290		False
57044273@N00	315007575		False
30364796@N00	314564399		False
76489579@N00	314179430		False
90532417@N00	313577659		False
26525414@N00	312798319		False
42875439@N00	312061356		False
29983242@N00	311828882		False
96206018@N00	311264295		False
33168467@N00	311251217		False
68128273@N00	310891179		False
11073967@N00	310470375		False
72825958@N00	310039292		False
14158619@N00	309821927		False
62412889@N00	309650501		False
96206018@N00	309598978		False
62413635@N00	309560495		False
99323105@N00	309244143		False
35297779@N00	308774306		False
96794363@N00	308704991		False
41571922@N00	308205997		False
62182009@N00	307976246		False
31386778@N00	307852334		False
81977844@N00	307044531		False
64077973@N00	307019280		False
79969458@N00	307005843		False
48413183@N00	306681546		False
35468149216@N01	306578665		False
68501122@N00	306497048		False
91141657@N00	306351223		False
91141657@N00	306351098		False
39232976@N00	306254756		False
83949159@N00	306133238		False
22113067@N00	306040347		False
64851353@N00	305993184		False
64077973@N00	305383822		False
64077973@N00	305274200		False
30703875@N00	305178425		False
97225031@N00	305117406		False
99948504@N00	304842328		False
20848369@N00	304453690		False
31186655@N00	303957568		False
65809146@N00	303667537		False
94829565@N00	303652970		False
45557883@N00	303366346		False
53821236@N00	302964384		False
29298007@N00	302840383		False
14509648@N00	302740416		False
50236039@N00	302331339		False
37187306@N00	301963506		False
93124367@N00	301905931		False
19073897@N00	301746481		False
19073897@N00	301746402		False
55064893@N00	301471316		False
36301433@N00	301443999		False
32836690@N00	301272087		False
79119242@N00	301145897		False
62556318@N00	301105876		False
21716235@N00	300670334		False
21988298@N00	300633036		False
45509092@N00	300466848		False
90755642@N00	300018570		False
72245483@N00	296757548		False
45509092@N00	299864945		False
52457353@N00	299852652		False
79119242@N00	299826217		False
72603617@N00	299496210		False
29454780@N00	299294670		False
81232047@N00	299009319		False
26847679@N00	298983872		False
63053538@N00	298811804		False
60567552@N00	298779313		False
53539320@N00	298758744		False
22113067@N00	298639753		False
30242710@N00	298483691		False
99821426@N00	297745842		False
65484951@N00	297725741		False
31186655@N00	297595394		False
50805406@N00	297468771		False
87037655@N00	297286936		False
46835472@N00	297269835		False
65561698@N00	296984369		False
66128641@N00	296939485		False
32836690@N00	296783148		False
46279225@N00	296316589		False
72245483@N00	296652312		False
37467724@N00	296168298		False
31186655@N00	295817310		False
37675564@N00	295568680		False
46863709@N00	295536691		False
41314847@N00	278903891		False
99821426@N00	294677477		False
96808101@N00	293990023		False
96808101@N00	293864834		False
96808101@N00	293864847		False
48600072322@N01	293474634		False
40962351@N00	293473020		False
96206018@N00	293093023		False
44281536@N00	292935850		False
13245866@N00	292363724		False
99821426@N00	292022189		False
18313709@N00	291734707		False
59347363@N00	291585713		False
21088294@N00	291377556		False
31186655@N00	291193739		False
31186655@N00	291192969		False
55248249@N00	291140634		False
96206018@N00	290597260		False
81158738@N00	290515168		False
44509316@N00	290438976		False
64077973@N00	290195660		False
86523575@N00	290000047		False
97041449@N00	289939071		False
81977844@N00	289543947		False
72663557@N00	289442780		False
29943596@N00	289354924		False
81493676@N00	289252720		False
81493676@N00	289252722		False
65427064@N00	288924892		False
65427064@N00	288923948		False
65427064@N00	288866281		False
42875439@N00	288398475		False
42875439@N00	288398474		False
57054782@N00	288219178		False
25117358@N00	288118445		False
93124367@N00	288092425		False
59762168@N00	287916441		False
60191926@N00	287897834		False
31186655@N00	287864646		False
30779741@N00	287837101		False
96206018@N00	287741552		False
81158738@N00	287669626		False
64848937@N00	287094251		False
92638943@N00	287054325		False
94333458@N00	287047178		False
53045528@N00	286907063		False
46258685@N00	286797291		False
67856797@N00	286729567		False
92077359@N00	286669322		False
39181246@N00	286599689		False
86718660@N00	286204463		False
41008372@N00	286034683		False
61815597@N00	285888422		False
45518301@N00	285697626		False
64077973@N00	285221948		False
92962449@N00	284900095		False
91865707@N00	284859057		False
30779741@N00	284858242		False
68128273@N00	284759514		False
98529952@N00	284670193		False
22767170@N00	284587031		False
87037655@N00	284549827		False
94376053@N00	284131846		False
94376053@N00	284123059		False
50212285@N00	283956254		False
65484951@N00	283252248		False
86523575@N00	283070025		False
39748175@N00	283069334		False
86523575@N00	283063114		False
87578414@N00	282907770		False
31186655@N00	282810834		False
64077973@N00	282769628		False
27828934@N00	282619417		False
28197931@N00	282476786		False
21274934@N00	282335385		False
89796012@N00	282262743		False
93124367@N00	282024486		False
39181246@N00	281983144		False
96425387@N00	281928557		False
48600072322@N01	281897244		False
54883259@N00	281835999		False
68128273@N00	281765041		False
64077973@N00	281684924		False
40215398@N00	281670639		False
24385404@N00	281610372		False
89936228@N00	281478941		False
63657451@N00	281438804		False
11118948@N00	281433683		False
41228951@N00	281240826		False
29943596@N00	281004297		False
61664248@N00	280964863		False
81658012@N00	280946035		False
96739927@N00	280931004		False
42875439@N00	280731189		False
50212285@N00	280693247		False
99106253@N00	280581228		False
90973284@N00	280566346		False
87578414@N00	280355270		False
86061722@N00	280205489		False
64459898@N00	280203534		False
42274468@N00	280153694		False
18582753@N00	280089890		False
61815597@N00	279974626		False
69399477@N00	279911307		False
89467593@N00	279857894		False
81158738@N00	279803118		False
33049920@N00	362705651		False
72931342@N00	334916383		False
63765290@N00	331963156		False
11118948@N00	318522251		False
41894148105@N01	315007494		False
50212285@N00	314391931		False
24683193@N00	313395631		False
57604183@N00	312267692		False
20832624@N00	311202651		False
23174454@N00	303818648		False
66509211@N00	299399948		False
66509211@N00	298963215		False
66509211@N00	298403710		False
87584208@N00	284693633		False
67403862@N00	274537228		False
29298007@N00	274536459		False
68128273@N00	274401406		False
14158619@N00	274284858		False
67337860@N00	273945661		False
65484951@N00	273572758		False
36215745@N00	273568523		False
62413635@N00	273529316		False
94829565@N00	273263167		False
81977844@N00	272546050		False
89467593@N00	272395853		False
50212285@N00	272245242		False
68128273@N00	272065790		False
87305250@N00	271843239		False
33625945@N00	271815846		False
59762168@N00	271579298		False
81977844@N00	271310048		False
74636978@N00	271142510		False
89467593@N00	270356773		False
25441082@N00	270162381		False
64077973@N00	269955184		False
81232047@N00	269485299		False
68898571@N00	269414182		False
46835472@N00	269283860		False
68128273@N00	269094436		False
68128273@N00	268381448		False
68964522@N00	268080554		False
63726798@N00	268067696		False
95225007@N00	267874559		False
25986016@N00	267757476		False
68128273@N00	267465103		False
62413635@N00	266071326		False
53848312@N00	266050467		False
42001343@N00	265968382		False
64077973@N00	265471094		False
68128273@N00	264354267		False
43821529@N00	263806240		False
68128273@N00	263677232		False
16099490@N00	263480341		False
35237093608@N01	263467015		False
13954091@N00	263417127		False
71865026@N00	262808496		False
44124337679@N01	262746290		False
92638943@N00	262574992		False
59983568@N00	262443943		False
35499143@N00	261614482		False
22876654@N00	260906470		False
74166334@N00	260719192		False
88761860@N00	260257148		False
83949159@N00	260182010		False
29884567@N00	260130029		False
56148993@N00	259416227		False
41615724@N00	257562814		False
81158738@N00	255334490		False
79119242@N00	255234832		False
95729145@N00	255088104		False
68128273@N00	254961756		False
71086419@N00	253834033		False
81977844@N00	253684565		False
91865707@N00	253511026		False
89467593@N00	253462424		False
69069393@N00	253090831		False
65484951@N00	252924535		False
49428126@N00	251624676		False
85444511@N00	251020399		False
85042018@N00	250986500		False
99864595@N00	250912662		False
57833357@N00	250346988		False
51795913@N00	250301751		False
30779741@N00	249667518		False
30779741@N00	249667514		False
40317116@N00	249372816		False
19689234@N00	249327954		False
35468149216@N01	248544617		False
89467593@N00	248127310		False
57044273@N00	248124290		False
91098512@N00	247150970		False
25661869@N00	246878291		False
26977653@N00	246433268		False
81692512@N00	244458899		False
81977844@N00	243326015		False
68128273@N00	242739924		False
35468149216@N01	242625827		False
16282689@N00	242609725		False
89467593@N00	242238190		False
64077973@N00	242062106		False
81735599@N00	241568970		False
81735599@N00	241567534		False
86718660@N00	240993689		False
96206018@N00	240502241		False
91865707@N00	239610680		False
34435405@N00	238755765		False
81977844@N00	237870206		False
31186655@N00	237246301		False
30703875@N00	236539899		False
82075546@N00	236251015		False
81158738@N00	235930102		False
43711661@N00	233649872		False
54822669@N00	232595851		False
82834642@N00	230986228		False
42431497@N00	229875292		False
59762168@N00	229383475		False
98753414@N00	228629518		False
29025391@N00	228431436		False
62454503@N00	227688656		False
86683336@N00	227516311		False
86683336@N00	227516313		False
81977844@N00	227216600		False
69863636@N00	226323417		False
75008966@N00	226065257		False
35468149216@N01	225304948		False
74543199@N00	224135856		False
68128273@N00	223095814		False
68128273@N00	222719706		False
64077973@N00	219623872		False
12966195@N00	219564823		False
79863631@N00	219009717		False
81977844@N00	218452625		False
81232047@N00	218219521		False
51035746242@N01	218208343		False
27952331@N00	216160329		False
42978996@N00	215914060		False
12966195@N00	215350524		False
43517501@N00	214759370		False
61388722@N00	214001347		False
89467593@N00	213496399		False
94996741@N00	212960430		False
81977844@N00	212632277		False
47266473@N00	212462983		False
45398532@N00	212298806		False
68128273@N00	211575602		False
15604865@N00	211335876		False
62413635@N00	210986355		False
89467593@N00	209498448		False
98754885@N00	209323180		False
89467593@N00	208921705		False
85444511@N00	206804407		False
19689234@N00	205988298		False
19689234@N00	205988301		False
86683336@N00	204917554		False
48114448@N00	204768583		False
99106253@N00	203963851		False
47266473@N00	203492489		False
74602983@N00	203478906		False
96596853@N00	202547609		False
47266473@N00	201007541		False
21698137@N00	200906329		False
29082829@N00	199475276		False
63974928@N00	199035242		False
96739927@N00	198837067		False
68128273@N00	198649773		False
68128273@N00	198520639		False
50205436@N00	198457943		False
44124379481@N01	198409708		False
23636077@N00	198279913		False
23636077@N00	198141943		False
57578033@N00	196590611		False
92638943@N00	196014628		False
30703875@N00	195718847		False
51974339@N00	195226258		False
81658012@N00	195207016		False
51974339@N00	195193694		False
29025391@N00	194607404		False
79119242@N00	193070423		False
22113067@N00	192758674		False
96206018@N00	192307759		False
65484951@N00	191309450		False
77925739@N00	189290750		False
48365968@N00	187903356		False
73551797@N00	187470898		False
36558290@N00	187456431		False
36558290@N00	187455504		False
99626302@N00	187226020		False
64077973@N00	186156179		False
36215745@N00	185556424		False
96206018@N00	185154813		False
43861125@N00	183574822		False
35344372@N00	182933751		False
96206018@N00	179867844		False
13588395@N00	179841914		False
82133406@N00	178906926		False
53243245@N00	177792935		False
75238837@N00	177657286		False
92638943@N00	176536263		False
92638943@N00	175049750		False
31926668@N00	174952959		False
12013284@N00	174894987		False
68898571@N00	174547136		True
40663355@N00	174487818		False
85709121@N00	172874393		False
35237093608@N01	171698027		False
79119242@N00	171386477		False
81857338@N00	171281250		False
81421684@N00	171124762		False
81977844@N00	170610290		False
96043139@N00	169991590		False
81977844@N00	167948766		False
41442747@N00	166489590		False
81977844@N00	166058205		False
81977844@N00	166057672		False
69438261@N00	164909531		False
22094630@N00	164819797		False
69438261@N00	164111503		False
63974928@N00	162629213		False
69438261@N00	162559712		False
22094630@N00	162494473		False
22094630@N00	162284856		False
68128273@N00	160695423		False
68898571@N00	158836553		False
81977844@N00	157269676		False
45557883@N00	156394239		False
16282689@N00	155147485		False
35468149216@N01	155089502		True
12966195@N00	153110524		False
35271040@N00	153088341		False
41228951@N00	153061250		False
69795268@N00	152148353		False
40644480@N00	149751520		False
21088294@N00	148158192		False
65746521@N00	147720984		False
18522338@N00	146850350		False
45557883@N00	145650849		False
42431497@N00	143912487		False
34743615@N00	142551267		False
35499143@N00	142394401		False
78634834@N00	142382905		False
79119242@N00	142272180		False
53775056@N00	141569020		False
96206018@N00	141080679		False
19869855@N00	140350877		False
74543199@N00	139501574		False
41228951@N00	137214615		False
70318741@N00	137167888		False
97012064@N00	136493345		False
35468149216@N01	136123643		False
41228951@N00	135331206		False
91141657@N00	135287745		False
12966195@N00	134861233		False
81977844@N00	134542997		False
12966195@N00	134421551		False
70644508@N00	134334261		False
76345376@N00	132305274		False
35237093608@N01	131659119		False
23402054@N00	130425666		False
74066432@N00	128413632		False
35499143@N00	127364376		False
91141657@N00	125636137		False
65674629@N00	124467233		False
35237093608@N01	123588878		False
12406073@N00	122729949		False
91811387@N00	122374740		False
87273187@N00	121609713		False
93698692@N00	120055223		False
35499143@N00	119758961		False
14098381@N00	119522654		False
93698692@N00	119519578		False
76159845@N00	116033555		False
57453350@N00	115705222		False
42875439@N00	114888943		False
74066432@N00	114123680		False
76489579@N00	112930797		False
60056279@N00	112830363		False
70212500@N00	112625769		False
53576007@N00	111946613		False
58746120@N00	111811048		False
58143674@N00	111260451		False
76562611@N00	108220140		False
38157233@N00	103405536		False
10512161@N00	101471792		False
35237093608@N01	100336730		False
27697568@N00	99359670		False
90539103@N00	99019111		False
86683336@N00	97035556		False
77925739@N00	95657305		False
69888030@N00	91948313		False
83029300@N00	91789461		False
16062610@N00	89761141		False
65484951@N00	87599870		False
35468149216@N01	84028611		False
42102565@N00	79343805		False
35237093608@N01	74656288		False
35761902@N00	74503718		False
72603617@N00	74373446		False
77682508@N00	73671799		False
91811387@N00	72451737		False
88551760@N00	66800856		False
11563149@N00	65149991		False
99864595@N00	59378950		False
34964115@N00	58412029		False
34743615@N00	58079404		False
35237093608@N01	57738627		False
35471303@N00	57242419		False
49802125@N00	56801365		False
19664272@N00	56097491		False
65484951@N00	55351996		False
34743615@N00	53607505		False
50914164@N00	53520469		False
88418709@N00	53058246		False
65762627@N00	52640201		False
40384365@N00	52240213		False
67393194@N00	51786729		False
79119242@N00	51701159		False
88299571@N00	51192758		False
79119242@N00	49845602		False
34078440@N00	49117493		False
44124338931@N01	48139978		False
61108991@N00	48207274		False
34743615@N00	46951159		False
43935392467@N01	46694004		False
89757217@N00	44780519		False
67856797@N00	44447575		False
35126765@N00	43167936		False
62929416@N00	42216931		False
58902692@N00	36304224		False
26779475@N00	35113317		False
65484951@N00	33049254		False
31659795@N00	32549065		False
20532904@N00	31067735		False
80358747@N00	29715669		False
23636077@N00	28153621		False
23636077@N00	28153543		False
92063140@N00	27493968		False
51675783@N00	25173084		False
65484951@N00	24829717		False
23636077@N00	23478162		False
18975405@N00	22036399		False
65484951@N00	21394312		False
65484951@N00	16023492		False
65484951@N00	16023277		False
65484951@N00	16023089		False
65484951@N00	16023087		False
41008372@N00	15613399		False
23636077@N00	13661314		False
95046833@N00	13326818		False
41918401@N00	11764422		False
65484951@N00	10765254		False
40962351@N00	9545286		False
19664272@N00	9291510		False
65484951@N00	7651850		False
65484951@N00	6405061		False
65484951@N00	5766695		False
65484951@N00	5766529		False
65484951@N00	5766527		False
95046833@N00	5695905		False
95046833@N00	5449103		False
40962351@N00	5419409		False
62346536@N00	4862062		False
65484951@N00	4735701		False
13772240@N00	4609788		False
48114448@N00	4255656		False
98414097@N00	3752770		False
51035587796@N01	242773621		False
15099732@N00	240241672		False
81977844@N00	235036169		False
82075546@N00	227236370		False
68281609@N00	226104238		False
89358558@N00	213337877		False
35468149216@N01	213101595		False
65484951@N00	206475531		False
31928411@N00	190365725		False
92313822@N00	184127519		False
60897348@N00	180503409		False
53733535@N00	172311994		False
11118948@N00	165030991		False
26631314@N00	157941649		False
35271040@N00	153609290		False
40644480@N00	151692043		False
52759937@N00	30879772		False
10172888@N07	51802090989		False
8945236@N03	51714386712		False
142116867@N06	51707483428		False
58735158@N07	51707860299		False
95276574@N05	51673089153		False
58735158@N07	51655502227		False
10172888@N07	51637082975		False
150676795@N08	51625555999		False
95276574@N05	51557612772		False
187118160@N02	51501298460		False
59138116@N04	51410989974		False
59138116@N04	51409216802		False
95276574@N05	51381972763		False
10172888@N07	51361107050		False
187274738@N06	51357138453		False
161479570@N04	51341327209		False
10172888@N07	51336668431		False
10172888@N07	51313726046		False
187118160@N02	51312180720		False
50628097@N05	51308669940		False
187274738@N06	51301281006		False
188678201@N08	51285094103		False
86362712@N03	51284622250		False
150808778@N08	51281366610		False
72064726@N08	51212218976		False
98872041@N02	51263923537		False
50628097@N05	51257262537		False
187118160@N02	51259108963		False
95276574@N05	51258636931		False
184116972@N05	51259148610		False
91434118@N00	51255536411		False
67048016@N04	51248650623		False
95276574@N05	51243744823		False
72664797@N05	51221345944		False
79579400@N02	51219336769		False
72064726@N08	51197462051		False
10172888@N07	51208496350		False
188678201@N08	51204522481		False
10172888@N07	51200676133		False
161479570@N04	51187123181		False
8945236@N03	51184367195		False
72064726@N08	51166394619		False
95276574@N05	51165219043		False
126478188@N05	51161787295		False
187044578@N06	51151481548		False
134242952@N03	51149943246		False
90549239@N00	51128074689		False
148749675@N08	51112261760		False
192729224@N06	51100914659		False
59192203@N00	14857064412		False
95276574@N05	51091843077		False
191995678@N05	51057985897		False
69205775@N06	51038052941		False
142116867@N06	51036400142		False
93535876@N02	51031804683		False
38961480@N06	51027986453		False
142521938@N06	51022458061		False
29965389@N03	51003562501		False
127082121@N07	50997336338		False
187118160@N02	50995718901		False
92655284@N06	50962657456		False
10172888@N07	50959630128		False
10172888@N07	50951050282		False
93754154@N03	50945416663		False
93754154@N03	50938459652		False
75765519@N04	50932741463		False
75986245@N03	50931806138		False
142116867@N06	50914823311		False
191995678@N05	50909985298		False
83917938@N02	50907733931		False
142521938@N06	50905150156		False
91735654@N05	50901630896		False
95276574@N05	50885022341		False
153073945@N08	50880389066		False
39557487@N04	50874305592		False
10172888@N07	50872093812		False
137764259@N06	50848336087		False
132633303@N08	50843759888		False
104991516@N07	50834432346		False
87776675@N00	50827467638		False
92655284@N06	50826586832		False
151288573@N05	50815063327		False
147666959@N02	50784443837		False
187118160@N02	50759011313		False
8945236@N03	50743556176		False
10172888@N07	50742551722		False
54964592@N07	50722407627		False
184116972@N05	50703138606		False
184116972@N05	50671974607		False
22729253@N06	50656138476		False
155337021@N02	50614112881		False
104991516@N07	50611615528		False
91434118@N00	50598020707		False
8945236@N03	50589152398		False
69378136@N07	50580775572		False
118331246@N06	50580678912		False
34999651@N07	50580099196		False
114213318@N08	50580067406		False
54517877@N08	50569457097		False
22729253@N06	50562645572		False
59192203@N00	8711042443		False
59192203@N00	50903355842		False
58530841@N02	50542389953		False
184116972@N05	50542423081		False
93043734@N05	50541471626		False
188224331@N03	50541156291		False
188224331@N03	50540740951		False
78075147@N02	50539486381		False
142521938@N06	50535808333		False
91734152@N08	50525497001		False
41746825@N03	50517047898		False
31851233@N06	50516404472		False
72664797@N05	50502158238		False
73853389@N05	50500532321		False
124910306@N03	50498717997		False
8766937@N07	50498614672		False
118234983@N02	50497802902		False
50628097@N05	50484160131		False
107055202@N02	50459583447		False
184116972@N05	50452814837		False
96914608@N07	50452483846		False
99996700@N06	50445093277		False
36203668@N03	50437451406		False
37014979@N00	50430637086		False
93754154@N03	50430319941		False
124910306@N03	50426593432		False
30017392@N02	50420987992		False
144892882@N03	50408402282		False
107055202@N02	50404350712		False
72664797@N05	50398889202		False
72064726@N08	50311790457		False
155337021@N02	50395078332		False
142521938@N06	50394277157		False
8945236@N03	50393866391		False
151062014@N08	50391703727		False
184116972@N05	50389712058		False
187177893@N06	50384119103		False
69205775@N06	50360820001		False
184116972@N05	50363486886		False
22736422@N03	50357512587		False
8945236@N03	50355134871		False
159417255@N08	50352386038		False
184116972@N05	50352446391		False
65552649@N08	50350991481		False
99996700@N06	50347063392		False
144892882@N03	50344633602		False
142521938@N06	50326220718		False
45971221@N00	50308631712		False
150465530@N03	50308614062		False
22729253@N06	50307618073		False
69205775@N06	49906227802		False
8945236@N03	50305008431		False
184116972@N05	50304868222		False
99996700@N06	50303080402		False
143637884@N07	50289315306		False
148749675@N08	50287104487		False
123653971@N06	50282349393		False
72064726@N08	50236420781		False
8945236@N03	50275010376		False
134519754@N03	50269929643		False
69205775@N06	50164116227		False
186793442@N03	50262912242		False
74530248@N04	50248033367		False
158863326@N06	50246203333		False
158863326@N06	50246079847		False
161711921@N07	50228256466		False
8859626@N02	50217355696		False
184116972@N05	50210056811		False
181742201@N02	50200710126		False
14278179@N03	50198801466		False
37014979@N00	50193685617		False
184507346@N05	50177511702		False
94550159@N02	50143382487		False
59192203@N00	51081817868		False
37014979@N00	50046716142		False
96914608@N07	50023451887		False
49582885@N05	50022368023		False
57235983@N05	50016198026		False
72064726@N08	49966590541		False
136525821@N04	49971425702		False
54504261@N08	49944085311		False
123599266@N04	49929402663		False
59192203@N00	26277140139		False
17025783@N00	49852685956		False
7564428@N07	49850582217		False
59192203@N00	37619808025		False
39833723@N06	49821969318		False
161711921@N07	49782236911		False
41626753@N06	49696252253		False
49582885@N05	50161841003		False
97184993@N05	49394169202		False
85279909@N00	49298331681		False
139511795@N05	49169283441		False
8177192@N08	48994463602		False
91735654@N05	48972816677		False
52971957@N00	48781230268		False
59192203@N00	25766090278		False
29965389@N03	48681323626		False
59192203@N00	41853497481		False
144892882@N03	48220929481		False
29114020@N02	48168578317		False
8766937@N07	47999077798		False
78075147@N02	47854124691		False
126478188@N05	47815087951		False
145839602@N02	47017827804		False
30337704@N02	47434875172		False
45955124@N03	46371487655		False
144892882@N03	46355671665		False
27572278@N06	47154720222		False
69205775@N06	44497654472		False
105781854@N05	32936244148		False
28417541@N08	45741310995		False
76259155@N03	44679330230		False
46965044@N07	31487060667		False
92232733@N05	46345991071		False
154198668@N08	31337000307		False
125717039@N03	31959887328		False
136179419@N03	45745978722		False
57329804@N00	44995245624		False
124910306@N03	31795461688		False
79441403@N08	45599646422		False
45601148@N06	43820816500		False
75948747@N03	44913043454		False
79078456@N00	44911107534		False
22729253@N06	43797374330		False
87237179@N08	31694717128		False
98685670@N07	43663320220		False
23943172@N05	45418564902		False
56996642@N05	45438071041		False
36204109@N05	31529914918		False
46681792@N08	30416158737		False
33503109@N07	30390996637		False
46681792@N08	30323609837		False
135545935@N08	31257147698		False
22729253@N06	44202832125		False
