,dmq_cope_2,dmq_cope_4,dmq_cope_1,geschlecht_kod_male,upps_ur_5,upps_ss_2,dmq_cope_5,upps_pe_5,upps_ur_2,upps_ss_4,dmq_cope_3,upps_ss_3,ffmq_ob3,ffmq_ob2,erwerbstaetig_sub,ffmq_aa3,ffmq_nr7,ffmq_ds1,ffmq_ds4,upps_pm_1,ffmq_nj4,ffmq_nj1,ffmq_ob4,ffmq_nr2,ffmq_nj3,ffmq_ob1,upps_pe_1,upps_ss_5,ffmq_ds3,ffmq_nj2,upps_pm_5,ffmq_nr5,ffmq_nr4,upps_ur_3,upps_pm_4,ffmq_nr3,ffmq_aa4,ffmq_nr6,ffmq_nr1,ffmq_ds2,upps_pm_2,upps_ur_4,ffmq_aa1,ffmq_aa2,upps_pm_3,upps_ss_1,upps_pe_4,upps_ur_1,upps_pe_3,upps_pe_2,Data
19,11309.018962860107,6577.260021209717,3742.558307647705,2755.679973602295,2789.6077308654785,2056.325897216797,764.7750244140625,1309.7567977905273,3003.576183319092,202.96099853515625,1785.7246704101562,1009.988410949707,216.67100143432617,102.27410125732422,340.0421028137207,297.1009063720703,669.8028869628906,303.5986022949219,299.71500396728516,105.86499786376953,79.40999984741211,357.27099609375,34.70830154418945,53.309600830078125,709.9660987854004,771.7920913696289,307.3508987426758,0.0,55.160701751708984,0.0,36.108699798583984,0.0,0.0,173.26290130615234,0.0,0.0,78.06129837036133,0.0,0.0,0.0,257.80380058288574,0.0,0.0,37.19879913330078,0.0,0.0,71.62799835205078,0.0,0.0,182.46770095825195,original
20,10510.497791290283,8185.8055782318115,8200.662326812744,2747.037307739258,2313.144313812256,1884.4169960021973,0.0,784.9577941894531,105.88969898223877,708.4864482879639,0.0,609.6050910949707,166.6466999053955,617.50710105896,506.3089118003845,191.99259567260742,409.45160007476807,205.65080070495605,658.6081972122192,15.737799644470215,214.04770183563232,32.670799255371094,893.1879844665527,239.2221827507019,115.46500015258789,0.0,672.3668031692505,123.85839891433716,222.7653284072876,249.5978012084961,129.39580154418945,0.0,72.41497039794922,0.0,22.488300323486328,0.0,80.61800003051758,98.0432014465332,16.410399913787842,21.088499069213867,0.0,0.0,52.573299407958984,0.0,0.0,0.0,0.0,160.77479934692383,0.0,0.0,original
21,10535.676155090332,5964.453453063965,5682.65495300293,4642.055114746094,2006.9296035766602,1252.93599319458,1942.3550109863281,1523.3174095153809,143.95700073242188,815.1850929260254,0.0,186.00389862060547,74.51739883422852,101.73969841003418,0.0,0.0,0.0,0.0,0.0,111.87679862976074,101.41060066223145,115.64550018310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.6879005432129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.98880004882812,0.0,0.0,0.0,0.0,32.5442008972168,71.06079864501953,0.0,0.0,0.0,original
22,9347.975226402283,9422.579835891724,3619.507354736328,3143.51900100708,2031.372714996338,1053.0560131072998,390.8424015045166,1963.7358016967773,1611.15860080719,1838.5958938598633,0.0,807.8693246841431,170.62370109558105,258.7784004211426,311.8430517911911,144.73008489608765,408.76112508773804,378.5299015045166,888.2724981307983,212.36840057373047,758.1585283279419,432.5984992980957,807.265209197998,212.7657012939453,73.00689125061035,116.11629867553711,107.06850051879883,219.65297746658325,88.86564040184021,146.8813009262085,24.58329963684082,265.31950187683105,123.74789905548096,186.86410331726074,185.22370147705078,20.54960060119629,108.65445555746555,28.958799362182617,64.08999824523926,70.60009661316872,0.0,0.0,0.0,8.093449592590332,158.30669975280762,4.0816497802734375,471.4359931945801,135.02579879760742,0.0,0.0,original
23,9165.304595947266,6888.358692169189,4857.019958496094,3750.7549629211426,1647.2813806533813,1105.317008972168,1030.6800231933594,739.981499671936,0.0,43.539100646972656,205.03199768066406,958.7556991577148,1159.5149822235107,486.4376974105835,0.0,76.87769985198975,0.0,127.30220031738281,291.05549812316895,76.93570041656494,201.54419994354248,0.0,0.0,381.8890027999878,72.04429912567139,0.0,0.0,159.45160102844238,0.0,167.3765993118286,12.738300323486328,52.325300216674805,0.0,0.0,187.752197265625,0.0,0.0,0.0,72.1363000869751,52.04550075531006,0.0,262.1103973388672,0.0,11.613900184631348,0.0,241.1890001296997,0.0,0.0,0.0,0.0,original
24,9346.031133651733,4955.774990558624,7517.9027280807495,2549.276996612549,2232.8858213424683,1729.966151714325,532.8612041473389,931.9681949615479,2641.718605041504,1873.1577591896057,1881.769199371338,1116.6740503311157,1005.156361579895,2262.5176763534546,1114.7773880958557,913.0483736991882,796.7762937545776,1530.421971321106,1387.6712856292725,547.6197900772095,866.3219842910767,721.4546060562134,630.4794569015503,1000.4872331619263,1979.3940982818604,2865.133777141571,620.4218883514404,635.2788028717041,250.83490180969238,380.62919902801514,382.9283962249756,457.73399925231934,404.82269859313965,279.25140380859375,42.28179931640625,220.54309844970703,550.9861240386963,523.1478090286255,697.978931427002,644.3418941497803,571.1226005554199,731.8972034454346,260.18649768829346,422.6482992172241,107.15649700164795,512.7766923904419,193.52485179901123,157.55549812316895,626.9779987335205,321.0860004425049,original
25,12016.935128211975,3598.579578399658,3439.951602935791,2356.8893909454346,1464.5855140686035,2314.894320487976,717.3169860839844,1645.4294834136963,908.5798468589783,1528.7439972162247,2377.8160133361816,1012.5367517471313,138.456298828125,408.752876996994,536.8006652729528,700.2146654129028,479.15740394592285,607.3298015594482,853.8518056869507,419.8171920776367,144.82730197906494,109.69029998779297,173.1192970275879,295.6395094394684,143.2955026626587,68.08069801330566,228.88329887390137,183.19939994812012,157.67169761657715,130.67836904525757,0.0,321.2458324432373,142.57922214269638,39.200801849365234,0.0,226.37271356582642,24.5049991607666,0.0,21.717740058898926,61.17209815979004,39.8223991394043,59.33139991760254,0.0,81.46977233886719,46.08620071411133,30.009769439697266,18.538799285888672,0.0,71.59850120544434,0.0,original
26,12409.598714828491,7769.266075730324,7205.252723693848,2994.7447090148926,3815.0571899414062,1633.0172004699707,1142.4072895050049,713.7470932006836,104.13180160522461,356.6811981201172,771.0675964355469,0.0,407.33130836486816,415.4308967590332,178.71532076597214,128.2876033782959,103.06620025634766,188.18810081481934,482.28138637542725,45.34370040893555,81.30990028381348,0.0,94.57079887390137,0.0,631.5516090393066,0.0,0.0,145.23789978027344,19.024999618530273,98.10510063171387,0.0,122.54990196228027,113.93586778640747,135.74719619750977,0.0,50.97170066833496,183.5737018585205,0.0,0.0,0.0,0.0,232.31879806518555,0.0,0.0,40.101898193359375,0.0,0.0,0.0,0.0,0.0,original
27,14090.555730342865,5691.917552947998,3535.258857727051,1959.2270908355713,2313.604700088501,1335.8263912200928,62.890302658081055,1558.7239112854004,289.7110023498535,732.4899988174438,3668.7961349487305,272.5539970397949,555.1266975402832,258.8220977783203,152.37970066070557,381.6958980560303,194.58159828186035,173.50909996032715,176.89809608459473,620.8877048492432,173.76400184631348,514.2288055419922,955.6096954345703,186.9190969467163,125.35499954223633,298.5219955444336,320.95849895477295,134.79867935180664,19.40959930419922,44.83110046386719,183.71379852294922,89.36030006408691,22.321699142456055,16.59320068359375,0.0,157.6868028640747,150.6440019607544,33.628501892089844,0.0,129.11289978027344,0.0,102.04759788513184,118.31450080871582,0.0,0.0,109.27079963684082,344.8541946411133,159.48209953308105,0.0,0.0,original
28,10306.336521744728,7619.023885726929,5815.139812469482,2292.7186002731323,1887.458013534546,1660.9902782440186,362.1356010437012,1877.630599975586,1688.2925243377686,1740.610831975937,705.4103946685791,542.5118980407715,480.21629524230957,530.1102981567383,521.5980817079544,388.66919326782227,281.99794149398804,382.74199962615967,1107.2462091445923,718.0100631713867,441.780348777771,366.87321853637695,914.2857990264893,367.040301322937,149.50758171081543,0.0,283.5491952896118,30.166969776153564,218.15550422668457,59.523399353027344,71.52659797668457,284.90320587158203,376.4940179884434,481.18130111694336,45.56949996948242,171.31924349069595,199.82047829031944,18.71339988708496,147.46270084381104,126.61250114440918,479.9738006591797,0.0,213.07920169830322,141.44919967651367,110.88009929656982,36.570000648498535,18.58880043029785,16.304899215698242,178.68985223770142,13.715999603271484,original
