,dmq_cope_2,dmq_cope_4,geschlecht_kod_male,dmq_cope_1,upps_ur_5,upps_ss_2,upps_pe_5,ffmq_ob3,upps_ss_4,upps_ur_2,ffmq_ds1,ffmq_ob2,ffmq_nr7,upps_ss_3,ffmq_nj4,ffmq_ob1,dmq_cope_5,dmq_cope_3,ffmq_ds4,ffmq_nr6,upps_pm_5,upps_pe_1,ffmq_ds2,ffmq_aa2,upps_ss_5,ffmq_nr2,ffmq_aa3,ffmq_nj1,upps_ss_1,ffmq_aa4,upps_pe_4,upps_pe_3,upps_pe_2,upps_ur_1,ffmq_ob4,upps_pm_4,upps_pm_3,upps_pm_2,ffmq_nr3,ffmq_nr4,upps_ur_4,ffmq_aa1,ffmq_nr5,ffmq_nj2,ffmq_ds3,ffmq_nj3,upps_ur_3,upps_pm_1,ffmq_nr1,erwerbstaetig_sub,Data
10,0.0962779990381111,0.05556973215162654,0.03840024815488226,0.03190714082193432,-0.002618074892231026,0.026755337577541394,0.017702963177428654,0.002208325479165385,0.012306236407102466,0.002506873342845939,0.0055836498998965475,-0.0014887655695900782,-0.006702040950405641,0.00415611629440793,0.00016299485867996566,-0.005330225867093363,0.004064904944740965,-0.0009624762086508643,0.004650154339963086,-0.0007236189016496475,-0.0002449310749501832,0.0,-0.003611050522470094,0.0005567354266226787,0.0008864801660175559,0.00011339944688031345,-0.001464500158414006,-0.002789974228240721,0.0,-0.0012229398956587923,0.00021422138875037966,0.0,7.693314967112119e-05,0.0,-0.0009474875307471486,0.0,0.0,0.00014085027545202022,-0.004172780466849579,-0.001653200412819289,0.0008840362811796787,0.0,0.0016656258834150893,-0.002825259224979548,-0.004058776141551845,-0.015951501023087088,0.0003161734603364663,0.0,-0.0014549426431972323,-0.002869138854415321,original
11,0.07930634872377443,0.05649521777209574,-0.008735191211800686,0.04019611814659174,0.015245652566714308,0.005668667857950549,0.016218963590479273,0.0017064696330158057,-0.0016033366189834087,-0.000682012223718298,0.0012218385405070031,0.0012593766727176936,0.0021266003663917067,-0.0034092781389148175,-0.0009505317980484151,-0.0002086913777687882,0.014612759712429691,0.02440199905817313,0.0015870125943315161,-0.00037484450519098544,0.0007807133891681195,0.0,0.0,-9.218070866220395e-05,-0.001813030038792396,-0.0030571425449991254,0.0018254052266751253,-0.0009425515759502679,0.0,0.0,0.0,0.0,0.0,0.0,-0.019536002551106768,0.0,0.0022845500299489728,0.0,0.0011087976750676631,0.00023237825867566952,-0.0025545379572075254,4.673629764976317e-05,-0.0008814272240160292,-0.0009597749107425835,0.0,-0.000873260856358371,0.0,4.204264253732104e-05,-0.0009111618584324189,0.0007109208855927363,original
12,0.05302705890127844,0.10096300121963572,0.06929274263450347,0.012961882479041098,-0.003974544724657048,0.0023359994357243117,-0.008749841913090351,0.0010614340421075009,0.011602150371663011,-0.002788506305051908,0.0073273183305394675,0.0023681222216773157,0.0010752033846855968,0.0035232716590529512,-0.016677725523391786,0.0070809062095717355,0.00026757632704726975,0.0,0.003742348278033758,9.952333894733823e-05,-0.0008458557255208721,-0.00232432935934207,-0.00047464150592066987,0.0,-0.000880837090947828,-0.0012274254213649027,0.008832570965941412,-0.003169133625280385,0.0,-0.001432882274412839,0.0014407133759515634,0.0,0.0,0.0,0.00047861808193555566,0.0,0.0,0.0,0.0006036884483678895,0.00015527245040333204,0.0,-0.006220986518294158,-0.0009098507818254831,0.0,0.0,-0.0002030002746138071,0.0,-0.00040560029429707043,-4.022643160717099e-06,-1.2121719603708225e-05,original
13,0.11316477543514866,0.030286114333417758,0.060401557581186406,0.05555171941159881,0.009229094735446374,0.0005931797834115238,-0.011725444341354186,0.0009713326899239094,-0.005566947642905074,-0.017387010719819927,0.0,0.0,0.0,0.0,0.0,0.001007936798119813,0.00881056547844986,0.005438879781296546,0.0,0.0,-0.003181645187914062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008612912739242584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011636598644501539,0.0,0.0,0.0,0.0,0.0,original
14,0.058516533477183164,0.07902513849016053,0.0433203892180468,0.01594248484222772,0.025627800718392102,0.006700461548040715,-0.0046173324398459895,-0.011049285598688396,0.00196649779651612,0.0022758675223387703,0.0006658067154730496,-2.559826850676572e-05,0.0010564604288129885,-0.0010292044639831134,0.003420043374113957,-0.0007401775005109745,0.004742056162486108,0.0008664657644349538,-0.0002862175239177533,-0.0007556910292017438,0.0008072577393963498,-0.0009538972586475402,-0.0004283742843727123,0.0,0.00020548177827650616,0.00038493156726421285,-0.005952704023518507,-0.0014684444671917319,-0.00023862206960220122,0.00019765901127276607,0.0,0.0,0.0,0.0005829115607444146,0.0,-0.001490092529370568,-0.0012993994713373814,0.0012508440556191491,0.0006228723894558197,0.0006964095942749493,-0.0004109997875505034,-0.0007321457623345129,0.00019745643445699955,-0.00044171513265834906,0.0002550932084437463,0.0013144980811840346,-0.0016654470767328178,-0.0018407292100828033,-0.0007817125292588379,-0.004481624463509426,original
15,0.06621225866346891,0.004858808093875633,0.056197605761280446,0.015745044024690225,-0.003722752712608912,0.003721173758892493,0.0026683287321941918,0.005677532731872747,0.0005528205142763087,-0.009508281574556677,0.0,0.005367160541110705,0.0,-0.00040499356429091193,0.0,0.003694041548375282,-0.006822861809810399,-0.002004023953410128,0.0,-0.009600826019502717,0.0,0.0,-0.0011802846472567462,0.0,-0.012485488758437102,0.0019800027563930955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009742020335363422,0.0,0.005488460145654417,0.0,0.0031776824100913205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,original
16,0.059820242577232695,0.06300158563101285,0.013787455172944097,0.08616678444411462,0.020258340657820374,0.010238063505113104,0.016645264585861342,0.0029770177438929513,0.006462470209091964,0.03590793067479929,0.003743741387953603,0.0019142853715003571,0.0005187640005893113,-0.008668744391986028,0.0031691436866884137,0.015531518348846396,0.0004216270875401884,0.022391001529259845,0.0024107404182033497,0.004443152729214517,0.007778234346920388,0.01216855058485441,-0.00291474309707952,-0.0016659683211644682,-0.0033521009932168445,0.005904115085994121,-0.018736283555560274,-0.004305365475073997,-0.012493325677753353,0.000556516403797902,0.009124789803707057,0.00044339891327705995,-0.0007601354490386792,-0.001711521653004755,0.0012224355429369838,0.0014463025156443488,0.0023007646844032,0.003336174698496075,-0.004699571907043787,-0.005118681600137653,0.0011149645578729995,-0.007776209912284016,0.006417755985388407,-0.00861598178041878,0.003915823516367567,0.014900382156590309,-0.0036896078441808087,0.005927895339511169,-9.148225424633338e-05,-0.022207575171618123,original
17,0.12215540774548454,0.06687416689654321,0.0010710231073431387,0.04284262167002145,0.03216006664582023,-0.0022491692190636514,0.007931837249665253,-0.00010820318605664347,0.003937397988749036,0.012185226686498851,0.027610874946837238,-0.007940774204369106,0.005454115150467976,-0.006669840503892066,0.010773794819867243,-0.0068276321062027525,0.004410909884141667,0.01945558812231072,-0.008042970998148057,0.0009225363342216907,-0.010309218852431778,-0.003326305937314267,-0.0048308877945710815,0.0038412218575784697,-0.0025913643002570376,-0.012164842640618134,-0.009967947769481244,-0.00765308080203817,0.00742089577968551,-0.0034111960154689313,-0.003763481333100982,-0.0030765786771017488,-0.009326731539946597,0.0012086175798547206,-0.0036182576539549706,-0.010213953185346302,0.004548959669049712,0.0025593937248667873,0.0019372301249976464,0.0057656500585893,0.014722490643295649,0.006643856551097549,-0.003325046530081677,0.001088412576841169,-0.0066219007025933975,0.006975241816244426,0.002267806608152334,-0.015641662515662312,-0.009554967516913492,0.010332866968778064,original
18,0.08550099940865266,0.027389505552594774,-0.0008674571462026215,-0.0004332173963827679,-0.009790829477983353,0.006196316849209948,-0.011176153244907672,0.01081440164439934,0.017734473467602964,-0.0005439734435095156,0.01234595028591352,0.0032686421060850734,0.009333964285871276,-0.02119701791515074,0.01599445333928906,0.024375438634381207,-0.04052864384450679,-0.02999674776844663,0.004954202845229239,0.0016409894575638352,-0.011535175968869205,0.0023187004977449632,-0.011669246161206837,-0.01473588791630115,-0.0043971725255813054,0.0032924306775760524,-0.00871381565518987,0.0006370477989725232,-0.00442764096446957,0.007498463074000083,-0.0076531839132713995,0.0009797403330490395,-0.0011995136891681858,0.004566948538301463,-0.002721062849691458,-0.006464255150978459,-0.010863060988116336,-0.0010350146687999606,-0.011960820623712898,-0.004687811435608191,0.008314576470858304,-0.001982392603954142,-0.0077279677614002455,-0.029517157339495358,-0.004909368208974818,-0.00957935630070259,0.0018622841941502877,-0.005164508204925556,-0.0028951206780968076,0.0016739051821978545,original
19,0.021752699954507425,0.05471056652971425,0.03756466795552136,0.022798577587798997,-0.0019277407434668658,0.0019876244711561795,-0.010219451168052063,0.003269801652595372,-0.00043138344349524793,-0.02071097523256248,0.009791460789613982,0.002421318589346566,0.0014944878228855152,-0.003794035938516982,0.000991517804743558,0.009213001410185728,-0.003314251020830028,-0.011288468578933453,0.004025112701250888,0.0,0.00013976670744156872,0.0036331279567794915,0.0,0.00015243976923797752,0.0,-0.0005129856538499178,0.002705573185642496,0.00010865075539612246,0.0,0.0007009391535622966,0.0012789982867342786,0.0,0.0009466575087640261,0.0,0.0019018904018423765,0.0,0.0,0.0005887447497333498,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014444602332652657,-0.010880734596516917,-0.005001023605866073,-0.0016487283749224702,0.0,0.0009013372914475126,original
20,0.08533213636887668,0.052710525993274526,0.08535704504440428,0.023655467997071224,0.019019614124064187,0.016630916834209898,0.008208308907449035,9.66968069124774e-05,0.002673452122041298,0.002351336208576993,-0.00015238413804857798,0.001701800186910285,0.006529423557352976,0.0012140915437074628,0.007960041351096037,0.0,0.0,0.0,0.005372243063710647,0.0006404166200874694,0.002706857925143702,-0.024190327359974718,0.0004434427850866118,0.0,0.00010046779927329608,-0.0007954666158866309,0.0004331125036354577,0.00023177331207340223,0.0,0.0009150226063027844,0.0,0.0,0.0,-0.0018147897984358674,-0.0019172842215067765,0.00029327630953525087,0.0,0.0,0.0,6.314779501238598e-05,0.0,0.00032642124683348597,0.0,0.0028922247652134357,-0.007206864541521718,0.0004857032251046056,0.0,-0.00017197084367647219,-0.00011690797290256905,-0.0015228456919514355,original
21,0.09441647910657387,0.08792296181214515,0.09072649805349925,0.028016083298936158,0.005731584712446924,0.002875120608602899,0.002116858476541872,0.0024146010687664645,-0.007636535793327815,-0.0005550530888979832,0.0,0.0031623289049561463,0.0,0.001202376014637596,0.0037218406605436403,0.0,-0.0007987802812897349,0.0,0.0,0.0,-0.002707856022816735,0.0,0.0,0.0,0.0,0.0,0.0,-0.004684993930749915,0.0003418604868329012,0.0,-0.003478527509373408,0.0,0.0,0.0,0.0,0.0,0.0,-0.004222910058432494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031103602783197903,0.0,0.0,original
22,0.14364859191695795,0.14874280457926164,0.026407706549799438,0.02814064594964173,0.01648368851478471,0.00039882511023293655,-0.0031713056666700322,0.00508750090763953,-0.0054044097834863416,0.0018020019090578376,0.008274270227713343,0.0024222199498423634,0.004254500888262336,-0.006363654327405122,-0.01470176351314082,0.000757206623376383,-0.0021859321162267186,0.0,-0.004294107790417878,0.00040284670657303456,0.0002072188298667954,0.0009038644707406007,0.0014178751926966272,1.698514517389782e-06,-0.002675517848328246,-0.0007957990843474927,-0.00047131473571666583,-0.0002701061171974106,-4.6348284924591086e-05,-0.00038968412535806963,-0.006876009738869792,0.0,0.0,-0.0008671651833842331,-0.004778318329382447,0.0022281906204247083,-0.0018399241159924196,0.0,-0.00014411625646726378,-0.00012408887431216708,0.0,0.0,-0.0021741906019800417,0.00019645737951906606,0.0005893279523884298,0.0012372780499906976,-0.0018440941544958455,-0.0016397087041118419,-3.84372558812518e-05,-0.0011793008285444161,original
23,0.10767268515722295,0.07376839804882121,0.04484072958840448,0.040078881005792835,0.023307743197894925,0.004233987136549333,0.01187431745970926,-0.014219339581023827,0.0018185273186437257,0.0,0.00213204660840659,-0.010232485502102085,0.0,-0.007007078152432056,0.004844807602129286,0.0,0.0021766577053416334,0.0001068263690257365,-0.003181974745692351,0.0,0.0007514412695326045,0.0,-0.0012267161650192926,-0.00023968563253344842,-0.0018462676898672314,-0.005928322364246142,-0.00047978693839169085,0.0,-0.0023158553961351025,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010810122656755405,0.0,0.0,0.0,0.0,-0.0026109481993852103,0.0,0.0006302744875808508,0.00021854800612556292,0.0,0.0017546535594941347,0.0,0.0002787951871506489,-0.0014340008871697508,0.0,original
24,0.11231680958787485,0.06405947909450803,0.025341698193355678,0.0505943795853588,0.004959212455514716,0.0003359415746023942,0.005122819144476709,0.002304130193598397,0.006896381242672056,8.231648139653825e-05,0.01894451110950084,0.011091930176404363,0.014346420264237736,-0.0036051035031536395,0.013561884933314694,0.010331813347122553,0.0036373015231836005,0.008267469787796522,-0.006413090560702028,-0.0017362741823630623,-0.000556335101272154,0.004423683334765105,-0.00039915798886513976,0.0008525962247032503,0.00017884649575288235,-0.0062476815459760245,0.0070876441766006045,0.0012158050099740358,0.0025505563061893554,0.0010566943704216959,0.0010029967729532907,-0.002306007420451184,0.001780719677833198,0.0018212747414350305,0.0016764401434546828,0.001821540814370648,0.000101944799522935,-0.004257101792760265,0.0031647940942563626,-0.0013512339519059723,-0.003818208725557426,-0.0004928364709433808,0.005480875928138706,0.0035810435026419228,-0.0007844735691337923,-0.006049097337059972,-0.001889239269498222,-0.0011484828519800594,-0.00631341119571559,-0.0055797173880092425,original
25,0.056503025482859105,0.04551642197459397,0.041819284830721504,0.04723800105335209,0.017458168255400863,-0.0033345083359067494,-0.01285310932713848,0.0003870937905964489,0.010287571413432218,0.0059613951519074,0.006985887256952828,0.004368839119808132,0.005217174605449471,-0.00676152550263408,0.00035942382419414944,-0.0005468537186977485,0.006137910406709413,0.017190266038268186,-0.0032978946839721914,0.0,0.0,-0.0017706928614416805,-0.0008713396849451604,-0.0006702271982172881,-0.00287983282466181,0.001985297989907875,0.004055641548924138,0.0026068128396639968,-0.0012734802146480485,-0.00018696673591471756,-0.0004115407472198407,-0.00036820378984120383,0.0,0.0,0.0018236412978864802,0.0,0.0006739261672947583,-0.0014803673579035336,-0.003673788176486059,0.0013241298837557535,0.00043339445533083774,0.0,0.0005282966518068699,-0.0011099217364544556,-0.002054265761902585,0.0008886475204819777,-5.96349310168498e-05,-0.005028967707962207,-0.00020890998101561476,-0.0016880033600494282,original
26,0.07166927127796385,0.07103990541566632,0.084503084650672,-0.02711092972992688,-0.003682964836446467,0.02403098560479583,0.0027062485940418267,0.00371812503902057,0.00353442458250528,0.0034594529236513516,0.003412972034844708,-0.0027751001972863066,0.0001697706010585054,0.0,0.0010190658148793719,0.0,-0.00757199986624193,0.00460189622075321,0.003452902281966186,0.0,0.0,0.0,0.0,0.0,-0.002200108311364779,0.0,0.003029754908631677,0.0,0.0,-0.003411210529254505,0.0,0.0,0.0,0.0,4.798874515342666e-05,0.0,8.999397801853214e-05,0.0,-0.0018488732689232901,0.00177538608424066,-0.009799494895087213,0.0,0.0025719189534646357,0.0010332245643547954,0.0011809233203150526,-0.019157332589509923,-0.0007631570164871148,0.000999800871233214,0.0,0.0012776873651998977,original
27,0.0584393250677385,0.06923977906387786,0.05401840072690306,-0.010227902130069588,0.014724681659082028,0.016539532304032645,-0.012869544906556962,-0.005129893401753527,0.011167013086396504,0.005115490131977973,-0.0030313650720967477,0.0022342382799219185,0.0012383078986827223,0.0026521730527585665,0.007019419425961038,0.0028217982270019814,0.001325082358665064,-0.014299124184149336,0.001608119718058032,0.00011600514634778625,-0.0004799703184198645,0.0033085537267932173,0.001882407545132181,0.0,0.002275971747843031,0.0023769256016997085,-0.0010049545911872016,-0.009268611278757787,3.706873281987822e-05,0.0005176595164669729,-0.00771350669237153,0.0,0.0,0.0022676660163340467,-0.001841653064708204,0.0,0.0,0.0,-0.002697591271603683,-0.0012036547608424541,-0.005296922500872913,0.002564939112068898,0.0010315344615422605,0.0011372690779068218,0.0001831586850614908,-0.00028372995409404745,-0.00015489740031296995,-0.005099786948486895,0.0,-0.0014944375005678245,original
28,0.09395280958741717,0.04524707832656446,0.061317289462711345,0.004661781592588477,0.02062090682052149,0.008957433076979793,-0.008311220782645823,0.005423997513859335,0.004625915381310819,-0.003917901677934021,0.006836280766922931,0.0043245100282720775,0.0034684373164267867,0.003260332296502566,0.008329983139615494,0.0,-0.0022816993212779746,0.0032572262148721108,0.0015619788731568661,9.01112546812799e-05,-0.0010786461152365034,-0.02376641577627243,0.0029638257152098334,-0.006397901259462546,0.0011260328443523093,-0.0030478427535925445,0.003235863309418441,-0.004464528323633965,7.811885295758714e-05,-0.0022797663323873563,-7.976455139327988e-05,-0.0022810817816585004,0.00046636020998391814,-0.000354009325880611,-0.00491667535827559,-0.0003762789921387122,-0.005382864725799297,-0.0014186742139505547,-0.000326325150930018,-0.00941999582089793,0.0,-0.00264892909953629,0.0001896912632399328,-0.00013581366343903278,-0.00335201812986089,0.0015330766719854672,-0.0010703976123132009,-0.01299377376011358,0.0002812704900883034,-0.001466036278561822,original
29,0.09825153271773532,0.08864211451039984,0.02040760919818322,0.0519402219626872,0.026149803516357085,-0.0015689052759860211,0.005855768079179757,0.0015580920012693955,0.0005329801848154125,0.009191891032455846,0.0007747607859657557,0.0004127728090353888,0.0038329914652598827,0.001956453399124225,0.0005187185804907291,0.0,0.00048097398693293104,-0.000379409264236219,0.0010764623810134543,0.0008903170274453087,0.0,-0.00021169576517188204,-0.0013388661420150826,-0.0002668580550260535,-0.00020012031508681583,0.0009342499161451134,0.000281552624099779,-0.0019503599996297139,5.980422479355818e-05,-0.0005870272592357839,0.0,-0.0011792513777823311,0.0,0.0,-0.0027427463555608545,-0.0011749988106526943,-0.004968189637837883,-0.00048767157513177615,-0.0007553420338316297,-0.004479420098987575,-0.00028010781963013767,0.00038471134946624905,0.0,0.0,-0.0020312287709757016,-0.0004483793802421032,-0.0011542489226895381,0.00045832017957141423,-0.0008532855553918028,-0.005267937941901868,original
