,dmq_cope_2,geschlecht_kod_male,dmq_cope_4,dmq_cope_1,upps_ur_5,dmq_cope_3,upps_ss_2,upps_ur_2,ffmq_nj4,upps_pe_5,upps_ss_4,ffmq_ob4,upps_pm_2,ffmq_ob3,upps_ss_3,upps_pm_1,upps_pm_5,ffmq_aa2,ffmq_ob1,upps_pm_4,upps_pm_3,ffmq_ds1,upps_pe_1,upps_pe_2,upps_pe_3,upps_pe_4,upps_ss_5,dmq_cope_5,upps_ss_1,upps_ur_3,upps_ur_4,ffmq_aa1,ffmq_ds2,ffmq_nr1,ffmq_nr2,ffmq_aa3,ffmq_nj1,ffmq_aa4,ffmq_nr3,ffmq_ob2,ffmq_nr4,ffmq_nr5,ffmq_nj2,ffmq_ds3,ffmq_nr6,ffmq_nj3,ffmq_ds4,ffmq_nr7,upps_ur_1,erwerbstaetig_sub,Data
24,0.6653985326017604,0.7218793669538393,0.49275714422485106,0.42202048491326594,0.2914375542840256,0.22865176107813562,0.21436607362895427,0.26103221242221564,0.05401206582404832,0.041266775275711966,0.12731034718026957,0.004524286771060735,0.07232139662335431,0.074834860530078,0.037749354716216016,0.0,0.06684201308170654,0.005178644075097493,0.10594383388521088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03690779878718579,0.0,0.0,0.0,0.0,0.0,0.10033385703906054,0.0,0.0,0.0,0.0,0.0,0.04140542393464349,0.0,0.0,0.0,0.0,0.0,0.10987891220307397,0.0,0.0,0.0,0.0,original
25,0.9118719198511361,0.6119844393515242,0.5763476029696963,0.44146354241388636,0.26924696777826473,0.3557386887715721,0.17404336268997406,0.3090264196348988,0.2568020065171658,0.24864730686849612,0.17424778454895645,0.14309682837416354,0.04557246854207032,0.0351674991936347,0.22049950943124536,0.10041708164167228,0.0,0.035515064209572,0.0,0.0,0.0,0.0,0.0,0.010461255125719002,0.0,0.0,0.0,0.0,0.16491171657891726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032233726089134225,0.0,0.0,0.0,0.0,0.0022553463134257147,0.0,0.009806226540977984,0.0,original
26,0.8831092350420476,0.8262375327058079,0.6115227644357482,0.5090980820325715,0.4263014350559673,0.1709236522548928,0.17835088554692966,0.12032908997810422,0.1223814601082537,0.0,0.0,0.07718241567940452,0.0,0.1545418951496371,0.028214007184561428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030179231048268118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05408830640660115,0.0,0.0,0.0,0.0,original
27,0.802357878774339,0.6151273663278006,0.7144642527745187,0.3445460734981143,0.4003412218864269,0.4339153503140565,0.15432017915613283,0.05319064840342857,0.15300298406631113,0.17001063672288033,0.04118413338053642,0.1803677266789222,0.10940241913881316,0.01709926555910221,0.0,0.03955832681266356,0.0,0.1202963343500321,0.12295323676585056,0.0,0.0,0.0,0.0642680729322962,0.0,0.0,0.0,0.0,0.0,0.06817615217165511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411341674869301,0.0,0.0,0.0,0.0,original
28,0.6549801161746653,0.6253989905190839,0.6001304375933587,0.6235138801572362,0.19736141751853004,0.244780068602192,0.18704257674527708,0.21347895433764072,0.13506912020167605,0.17090012256104,0.1861003020288061,0.16953662906785344,0.10120311554854401,0.05933738161330524,0.05930424016873356,0.09327897401752645,0.0856416468453734,0.0,0.03458794505514159,0.03338492160784216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10383813326045735,0.05629781073954906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07590983393595895,0.06814822961243831,0.0,0.028942884544415858,0.09447139847334263,0.05716205910536434,0.0,0.0,0.0,0.014935801471479136,0.022600002040974565,0.0,0.0,0.051562675541342716,original
29,0.6924877731838679,0.7175682241304685,0.7039954206302036,0.45284965747157435,0.17183491645823948,0.0,0.2321942741420598,0.18699970724110102,0.0,0.09242553236954079,0.1464747906015015,0.1710692478433578,0.05083532023490666,0.0,0.0,0.0,0.021117286395393425,0.0,0.0,0.0,0.09278427122284487,0.0,0.0,0.0,0.027564977478741533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873376470195766,0.03943631304131918,0.0,0.0,0.0,0.0,0.0,0.03853835304223102,0.0,0.0,0.0,original
30,0.585699990114851,0.8817169881479926,0.7362704867727013,0.6905104981635956,0.3665761966121048,0.10871083657404552,0.20646060809100814,0.12779052652560963,0.17637971705773695,0.23997286162870052,0.1416682804206571,0.13474422651853246,0.14028627770099106,0.028132937203649774,0.014151935819703925,0.027308366123461266,0.08369122532823463,0.0,0.21446768256472826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028849220401152845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10352849038923374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,original
31,0.5951775371779098,0.5870066207157286,0.4462235525499153,0.4988380568156899,0.2347153301787162,0.07101682231601089,0.21694302073385724,0.20575714154659017,0.0,0.07385882519531169,0.08866894581614199,0.1678324333567846,0.0,0.0,0.0,0.03311559030440483,0.01828446425583684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1880206122170345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,original
32,0.7721713749860024,0.8351315955001152,0.6627416503878755,0.57033001910309,0.272802683209456,0.16340410694405436,0.29027081068156857,0.16018539722960906,0.32850201411545504,0.05324999780443739,0.06234958271289176,0.24867590211732046,0.14033159846176368,0.012773932078683608,0.10896130265254915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026684512737452808,0.0,0.0,0.0,0.0,original
33,0.6434246353836492,0.7483710818590126,0.8856684722072714,0.511029658341002,0.3202796491987818,0.07845012692666653,0.22735916885367483,0.18992681801540434,0.2814088684317009,0.08381369824119368,0.03319219767510242,0.07459712659635302,0.0497078956938701,0.0899931349179766,0.0,0.12682378345551792,0.061643620140956104,0.02860255019701874,0.03467234152864937,0.04809323908534116,0.0,0.0,0.13415321588947726,0.0,0.0,0.0,0.0,0.05922293414171529,0.04267541922554233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182726365070517,0.0,0.0,0.0024473021494196816,0.0,original
34,0.6472231751287718,0.7495333498633484,0.6969337197047387,0.5338210802404934,0.2627398493707639,0.18195418354358456,0.30049758344635485,0.15281216092267072,0.021532605210214103,0.03747498360438207,0.0,0.004594686088957068,0.012226604385224016,0.0,0.0,0.0,0.08609568454125775,0.022276151154366316,0.02003773604197311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060898164180090045,0.0,0.0,0.0,0.0,0.0,0.09157360308853053,0.0,0.0,0.0,0.009809040452827513,original
35,0.7239984866217647,0.5525908081821249,0.5202766880404521,0.4607272192117123,0.19676129579870305,0.035285941694075965,0.021300687126951337,0.0365357155858307,0.0,0.07568560258021602,0.21969147685424673,0.18801242842600036,0.029070851868609235,0.15282330169781752,0.030928436412285536,0.052919326198247664,0.06964294498902897,0.037330534163641155,0.03072533215239108,0.04345686543757065,0.0,0.0,0.0,0.0,0.0,0.0,0.0854325590905518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019184573115796414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004971711622521719,0.0,original
36,0.7125043231450475,0.5828693256482046,0.614660845516594,0.48270910439243936,0.31199671795324874,0.288553008696347,0.23154413535680654,0.3245414659725061,0.01084739368191529,0.10034663493938328,0.1258366369520289,0.06317160094694088,0.06317396811823953,0.13614340546022588,0.06622101471185392,0.0,0.05164829583606606,0.04544713716659677,0.01789838399732952,0.0,0.006885021309024186,0.0,0.03853183055103568,0.047585482037680774,0.006411497537014169,0.0,0.0,0.26133783950636924,0.07283790090132318,0.0,0.0,0.0,0.0,0.09221258105235185,0.02030135148422135,0.13261652580746294,0.010344730666822767,0.07917913664805747,0.0,0.06356575929598622,0.1501840514581457,0.0,0.0,0.0,0.017044923990093074,0.04448272429477769,0.09046373047362677,0.0744334199879281,0.0,0.0,original
37,0.5824530524932012,0.7186499691678807,0.7444067763085759,0.4257387942217936,0.24477764597425924,0.19643055819541563,0.237975806057939,0.11432259258433826,0.0,0.19488859675464354,0.09690857027078953,0.0,0.07790024410680434,0.04492932929331052,0.0018480378264593353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,original
38,0.9752557730913537,0.5597966712015717,0.667660002488722,0.1573512656439546,0.14795160989968065,0.20501708518858286,0.09898161053781884,0.26410688529075493,0.282311805268379,0.0,0.04798924107005329,0.0,0.0,0.0,0.21573851754497064,0.028281459096607238,0.0,0.026236801440467927,0.08209042694668076,0.0,0.0,0.0,0.0037706890509615278,0.0,0.0,0.07487094625105149,0.0,0.1408046915045422,0.1385553284138742,0.0,0.05636246681741957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1020936721760952,0.0,0.0,0.0,0.0,original
39,0.8529459086029793,0.7888306879444252,0.8194486244074277,0.5188274523833822,0.1249416508189719,0.03812877048801047,0.05464576179320584,0.25155081571427823,0.19847392501887604,0.0701783919164139,0.22199661245885824,0.0,0.015326255444185794,0.041401343050508646,0.1906085250726007,0.0,0.16811884335210145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01630188755770855,0.0,0.11834611351657606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,original
40,0.8717782350969938,0.7824699551824793,0.6820064105816093,0.2546932516484649,0.3404819979964004,0.27432750399764616,0.1657454165088071,0.2051140497668902,0.04546197347765605,0.004914264258772499,0.0,0.020735658742513482,0.02874636999458266,0.0,0.04611663909765407,0.0,0.0,0.0,0.0,0.0,0.016475990221951328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,original
41,0.7791004311153239,0.7168589925109663,0.5960916059160722,0.4437180264128461,0.3544909733300984,0.1781156439862579,0.06365220578214309,0.06528905111578695,0.1596982877048293,0.06561887913321342,0.08024385113852447,0.18617768112542968,0.021234983851705625,0.0,0.024842153178329683,0.03678275740817035,0.0,0.045176243317240294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13320362159281193,0.03351779889086663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,original
